credit_card_num,card_code,expire_month,expire_year,card_type,Owner_email
551000000001338,127,10,2028,Discover,aashmentq1@nsu.edu
551000000001339,466,11,2028,Discover,mgandeya3@nsu.edu
551000000001340,783,1,2030,Discover,ykopec5o@nsu.edu
551000000001341,916,11,2023,Discover,ahamillqg@nsu.edu
551000000001342,872,6,2028,Discover,hcowterd2y@nsu.edu
551000000001343,536,1,2029,Discover,wkimblenav@nsu.edu
551000000001344,986,4,2024,Discover,oandreeiw@nsu.edu
551000000001345,530,6,2031,Discover,whyndleyqt@nsu.edu
551000000001346,150,12,2026,Discover,lbryceo@nsu.edu
551000000001347,12,2,2031,Discover,ltully8v@nsu.edu
551000000001348,229,3,2030,Discover,dosheilsbe@nsu.edu
551000000001349,471,3,2026,Discover,wberthon1s@nsu.edu
551000000001350,362,5,2024,Discover,cgabbatt8a@nsu.edu
551000000001351,436,4,2029,Discover,ljeaffersonfr@nsu.edu
551000000001352,885,6,2023,Discover,rbuchankl@nsu.edu
551000000001353,961,9,2025,Discover,jjakellj@nsu.edu
551000000001354,441,6,2026,Discover,amerritonga@nsu.edu
551000000001355,45,12,2025,Discover,ahardsonh1@nsu.edu
551000000001356,182,9,2031,Discover,rbayneq9@nsu.edu
551000000001357,12,7,2023,Discover,jlabram9@nsu.edu
551000000001358,66,6,2026,Discover,ksamwayes4r@nsu.edu
551000000001359,327,7,2029,Discover,etregiddo3q@nsu.edu
551000000001360,420,3,2031,Discover,mcallwayq2@nsu.edu
551000000001361,499,1,2023,Discover,yrittmeyer16@nsu.edu
551000000001362,538,4,2026,Discover,ymargarson1h@nsu.edu
551000000001363,135,12,2030,Discover,mtaggett9k@nsu.edu
551000000001364,923,7,2026,Discover,greadettlb@nsu.edu
551000000001365,167,10,2027,Discover,tmartenpa@nsu.edu
551000000001366,876,3,2025,Discover,ddurrell3i@nsu.edu
551000000001367,842,6,2028,Discover,mlinggard43@nsu.edu
551000000001368,868,7,2027,Discover,rkubeckapk@nsu.edu
551000000001369,480,5,2029,Discover,wsummerlee4g@nsu.edu
551000000001370,976,7,2030,Discover,ktrehearne68@nsu.edu
551000000001371,165,8,2032,Discover,hpuleque1u@nsu.edu
551000000001372,219,11,2028,Discover,pbartomeu7b@nsu.edu
551000000001373,11,4,2023,Discover,oflahiveif@nsu.edu
551000000001374,79,7,2023,Discover,ecritchellop@nsu.edu
551000000001375,59,4,2032,Discover,iportchap@nsu.edu
551000000001376,117,9,2030,Discover,wmcallen2f@nsu.edu
551000000001377,377,2,2029,Discover,hbartalucci2y@nsu.edu
551000000001378,667,6,2032,Discover,sshaudfurth87@nsu.edu
551000000001379,411,12,2029,Discover,eitscowicz7m@nsu.edu
551000000001380,785,6,2029,Discover,btwaitsb4@nsu.edu
551000000001381,892,5,2025,Discover,dpaddock4g@nsu.edu
551000000001382,73,6,2030,Discover,rroyle95@nsu.edu
551000000001383,114,2,2030,Discover,ablenkinsopqi@nsu.edu
551000000001384,390,3,2032,Discover,vdreakin4h@nsu.edu
551000000001385,28,11,2023,Discover,mloveringbg@nsu.edu
551000000001386,838,11,2032,Discover,eorrick96@nsu.edu
551000000001387,234,8,2023,Discover,mcrumlyfk@nsu.edu
551000000001388,775,11,2024,Discover,aridolfofl@nsu.edu
551000000001389,332,6,2026,Discover,mdawidowsky5a@nsu.edu
551000000001390,812,9,2023,Discover,parcher6t@nsu.edu
551000000001391,803,4,2028,Discover,bbrommage7r@nsu.edu
551000000001392,744,8,2027,Discover,elaverock85@nsu.edu
551000000001393,813,10,2029,Discover,ahaskerjg@nsu.edu
551000000001394,902,3,2023,Discover,jcoots1v@nsu.edu
551000000001395,220,11,2025,Discover,twyldc8@nsu.edu
551000000001396,138,10,2029,Discover,etrewettkr@nsu.edu
551000000001397,384,9,2026,Discover,rmonckmanls@nsu.edu
551000000001398,563,10,2024,Discover,gmcfeat20@nsu.edu
551000000001399,30,2,2027,Discover,rmullallya0@nsu.edu
551000000001400,219,2,2026,Discover,amorrant2h@nsu.edu
551000000001401,29,4,2028,Discover,garmer59@nsu.edu
551000000001402,726,5,2024,Discover,ghalvorsen95@nsu.edu
551000000001403,588,11,2031,Discover,bgladbeckeu@nsu.edu
551000000001404,290,12,2031,Discover,dparlettkw@nsu.edu
551000000001405,575,3,2028,Discover,jvernhamc@nsu.edu
551000000001406,705,10,2031,Discover,zgillatt18@nsu.edu
551000000001407,682,1,2029,Discover,hjoao7l@nsu.edu
551000000001408,442,7,2024,Discover,ccantyij@nsu.edu
551000000001409,739,8,2030,Discover,uitzchaky55@nsu.edu
551000000001410,317,2,2027,Discover,spacqueta6@nsu.edu
551000000001411,828,8,2024,Discover,qkilbornc2@nsu.edu
551000000001412,664,12,2025,Discover,dbalaisot1v@nsu.edu
551000000001413,887,9,2026,Discover,lcanhambk@nsu.edu
551000000001414,185,10,2025,Discover,cbacop16@nsu.edu
551000000001415,302,8,2029,Discover,mbromagef5@nsu.edu
551000000001416,462,11,2025,Discover,fdainton3j@nsu.edu
551000000001417,476,5,2026,Discover,gbrogi78@nsu.edu
551000000001418,269,2,2024,Discover,kabbatini9j@nsu.edu
551000000001419,601,3,2024,Visa,fbraybrook65@nsu.edu
551000000001420,959,3,2024,Visa,agaize8c@nsu.edu
551000000001421,466,9,2023,Visa,fewbanks5i@nsu.edu
551000000001422,749,10,2023,Visa,hhehll3@nsu.edu
551000000001423,533,6,2032,Visa,cdarth67@nsu.edu
551000000001424,294,8,2032,Visa,isherrumcm@nsu.edu
551000000001425,773,6,2026,Visa,amcguirkdv@nsu.edu
551000000001426,539,3,2028,Visa,cpatersonj2@nsu.edu
551000000001427,798,12,2026,Visa,reddieq7@nsu.edu
551000000001428,134,8,2030,Visa,rgwilliam5k@nsu.edu
551000000001429,785,9,2027,Visa,lmellorag@nsu.edu
551000000001430,471,10,2031,Visa,agiddense3@nsu.edu
551000000001431,748,4,2026,Visa,jjewettjh@nsu.edu
551000000001432,142,11,2029,Visa,oreppaportr0@nsu.edu
551000000001433,101,2,2029,Visa,asommerville7i@nsu.edu
551000000001434,592,10,2024,Visa,rcahey2n@nsu.edu
551000000001435,731,5,2023,Visa,mfears3l@nsu.edu
551000000001436,831,12,2024,Visa,dsagg6r@nsu.edu
551000000001437,272,3,2031,Visa,mwhitlow8i@nsu.edu
551000000001438,188,11,2032,Visa,jblanchflower8u@nsu.edu
551000000001439,356,10,2027,Visa,cheersl5@nsu.edu
551000000001440,905,4,2026,Visa,jcurstonor@nsu.edu
551000000001441,117,8,2027,Visa,jvakhlovrk@nsu.edu
551000000001442,441,7,2028,Visa,tfoley51@nsu.edu
551000000001443,662,11,2028,Visa,dhayne8q@nsu.edu
551000000001444,860,10,2030,Visa,hklausends@nsu.edu
551000000001445,582,7,2031,Visa,eourticed@nsu.edu
551000000001446,417,5,2023,Visa,sgarfordm5@nsu.edu
551000000001447,823,3,2032,Visa,bsaycen8@nsu.edu
551000000001448,305,4,2031,Visa,bbernardeschipj@nsu.edu
551000000001449,556,10,2026,Visa,psawney3i@nsu.edu
551000000001450,817,3,2032,Visa,sslyfordpz@nsu.edu
551000000001451,434,2,2024,Visa,csandsgo@nsu.edu
551000000001452,501,2,2027,Visa,cgregoirejl@nsu.edu
551000000001453,930,1,2026,Visa,rpointinmb@nsu.edu
551000000001454,942,12,2028,Visa,sconen2q@nsu.edu
551000000001455,881,7,2027,Visa,asenior9k@nsu.edu
551000000001456,399,5,2024,Visa,csheere5@nsu.edu
551000000001457,424,4,2023,Visa,vlazarusks@nsu.edu
551000000001458,670,12,2023,Visa,arubertelli0@nsu.edu
551000000001459,402,7,2025,Visa,kredwooda6@nsu.edu
551000000001460,526,11,2029,Visa,cderringtonbg@nsu.edu
551000000001461,563,1,2027,Visa,rscroxtoncf@nsu.edu
551000000001462,989,10,2028,Visa,bbiaggettihw@nsu.edu
551000000001463,907,5,2024,Visa,eseatterpq@nsu.edu
551000000001464,215,1,2029,Visa,zstrodder8d@nsu.edu
551000000001465,751,3,2026,Visa,iswyera0@nsu.edu
551000000001466,868,3,2029,Visa,mtuftgd@nsu.edu
551000000001467,947,11,2028,Visa,khounihann1@nsu.edu
551000000001468,969,5,2025,Visa,rwoofindeno1@nsu.edu
551000000001469,209,9,2029,Visa,abastoneoc@nsu.edu
551000000001470,84,1,2025,Visa,mgriffengn@nsu.edu
551000000001471,450,5,2025,Visa,mswateridgehb@nsu.edu
551000000001472,700,10,2025,Visa,nshirland2d@nsu.edu
551000000001473,774,5,2029,Visa,mmarsiean@nsu.edu
551000000001474,622,7,2027,Visa,klefebreby@nsu.edu
551000000001475,689,5,2032,Visa,awhiskerd2s@nsu.edu
551000000001476,714,11,2029,Visa,meddington5e@nsu.edu
551000000001477,378,6,2029,Visa,gbernadon7c@nsu.edu
551000000001478,676,6,2030,Visa,cabrami9z@nsu.edu
551000000001479,931,10,2025,Visa,bchaplingak@nsu.edu
551000000001480,946,6,2030,Visa,pcosinsi7@nsu.edu
551000000001481,696,3,2027,Visa,gfriedmanim@nsu.edu
551000000001482,129,8,2025,Visa,dmaccolek4@nsu.edu
551000000001483,21,2,2025,Visa,pcloughp@nsu.edu
551000000001484,840,8,2023,Visa,wbidewell18@nsu.edu
551000000001485,196,9,2030,Visa,lrosenberger6o@nsu.edu
551000000001486,609,3,2031,Visa,dcavilla7@nsu.edu
551000000001487,905,8,2029,Visa,clochet6i@nsu.edu
551000000001488,922,8,2025,Visa,kpatullogj@nsu.edu
551000000001489,635,6,2026,Visa,sgristo9@nsu.edu
551000000001490,462,4,2029,Visa,rcayton5r@nsu.edu
551000000001491,854,8,2023,Visa,mshopcott6a@nsu.edu
551000000001492,294,7,2030,Visa,jlush8q@nsu.edu
551000000001493,404,9,2024,Visa,rgrigoryevbu@nsu.edu
551000000001494,930,5,2031,Visa,tmountneyls@nsu.edu
551000000001495,980,10,2030,Visa,cmardoll2z@nsu.edu
551000000001496,530,2,2030,Visa,hhealeyfd@nsu.edu
551000000001497,10,8,2023,Visa,dchallisid@nsu.edu
551000000001498,52,9,2023,Visa,alonginaqe@nsu.edu
551000000001499,799,10,2030,Visa,ncolbran9y@nsu.edu
551000000001500,41,8,2032,Visa,croggero2m@nsu.edu
551000000001501,648,7,2029,Visa,gspeakedo@nsu.edu
551000000001502,379,10,2027,Visa,breymersoy@nsu.edu
551000000001503,223,1,2029,Visa,eeykel23@nsu.edu
551000000001504,832,10,2030,Visa,cdavinet6d@nsu.edu
551000000001505,56,12,2027,Visa,bbartkowiak6t@nsu.edu
551000000001506,883,8,2031,Visa,elortzqt@nsu.edu
551000000001507,906,1,2028,Visa,fgreedy45@nsu.edu
551000000001508,946,11,2023,Visa,qharbinkj@nsu.edu
551000000001509,613,12,2024,Visa,gcheako2@nsu.edu
551000000001510,225,3,2029,Visa,jbeckson6x@nsu.edu
551000000001511,687,5,2032,Visa,iholdall8o@nsu.edu
551000000001512,943,12,2027,Visa,vrissonh@nsu.edu
551000000001513,255,9,2031,Visa,tmacgill4l@nsu.edu
551000000001514,111,2,2028,Visa,cgarrowfw@nsu.edu
551000000001515,217,1,2027,Visa,jpearcyr1@nsu.edu
551000000001516,126,4,2023,Visa,febbensa9@nsu.edu
551000000001517,740,10,2024,Visa,eovenden5y@nsu.edu
551000000001518,506,4,2030,Visa,itousy89@nsu.edu
551000000001519,940,6,2025,Visa,bottewella2@nsu.edu
551000000001520,402,11,2023,Visa,ehuychem4@nsu.edu
551000000001521,182,12,2029,Visa,lblanninoj@nsu.edu
551000000001522,712,1,2029,Visa,ltortispi@nsu.edu
551000000001523,473,1,2030,Visa,thamlyn1y@nsu.edu
551000000001524,957,6,2029,Visa,adumbell2v@nsu.edu
551000000001525,313,6,2030,Visa,drigg8u@nsu.edu
551000000001526,917,6,2031,Visa,vcoslittlr@nsu.edu
551000000001527,744,2,2025,Visa,cdullardbp@nsu.edu
551000000001528,616,2,2031,Visa,alaysondi@nsu.edu
551000000001529,546,9,2023,Visa,rstanwixm3@nsu.edu
551000000001530,886,12,2025,Visa,akeslakecv@nsu.edu
551000000001531,881,6,2032,Visa,clinkedf@nsu.edu
551000000001532,312,11,2024,Visa,msearbykp@nsu.edu
551000000001533,992,7,2028,Visa,rmcwhin4i@nsu.edu
551000000001534,420,1,2023,Visa,lkissock9p@nsu.edu
551000000001535,845,10,2030,Visa,cswitlandcn@nsu.edu
551000000001536,509,7,2029,Visa,qdockseyk4@nsu.edu
551000000001537,249,11,2031,Visa,sblofieldke@nsu.edu
551000000001538,537,2,2029,Visa,pbottond9@nsu.edu
551000000001539,479,2,2024,Visa,edoyleyge@nsu.edu
551000000001540,865,8,2029,Visa,mpele9c@nsu.edu
551000000001541,856,7,2031,Visa,mderricoatfq@nsu.edu
551000000001542,655,12,2028,Visa,ebullardig@nsu.edu
551000000001543,251,10,2023,Visa,ccressy6d@nsu.edu
551000000001544,536,11,2026,Visa,zalelsandrovich87@nsu.edu
551000000001545,19,5,2027,Visa,lcharnleybm@nsu.edu
551000000001546,933,9,2031,Visa,apeoplemk@nsu.edu
551000000001547,576,6,2028,Visa,fscowcroft3g@nsu.edu
551000000001548,453,8,2031,Visa,srowling81@nsu.edu
551000000001549,16,9,2032,Visa,lsprayio@nsu.edu
551000000001550,713,9,2025,Visa,brussanmm@nsu.edu
551000000001551,172,3,2023,Visa,dallcroftan@nsu.edu
551000000001552,10,12,2025,Visa,ehansmanz@nsu.edu
551000000001553,4,1,2026,Visa,llillow7b@nsu.edu
551000000001554,797,10,2031,Visa,schivrall6x@nsu.edu
551000000001555,391,1,2024,Visa,rstogillcl@nsu.edu
551000000001556,879,7,2025,Visa,jbarnacloughl2@nsu.edu
551000000001557,628,11,2027,Visa,ceydeniz@nsu.edu
551000000001558,304,1,2024,Visa,ublunderfieldlo@nsu.edu
551000000001559,434,7,2023,Visa,hmorenaob@nsu.edu
551000000001560,26,9,2028,Visa,dswannackcg@nsu.edu
551000000001561,489,10,2030,Visa,faisman1g@nsu.edu
551000000001562,660,11,2032,Visa,vblackford7w@nsu.edu
551000000001563,668,8,2028,Visa,nconsidinegv@nsu.edu
551000000001564,199,7,2032,Visa,sfrancklyn5l@nsu.edu
551000000001565,687,4,2026,Visa,tbryden8b@nsu.edu
551000000001566,517,2,2026,Visa,rwomack49@nsu.edu
551000000001567,922,1,2024,Visa,lbissill4o@nsu.edu
551000000001568,421,4,2025,Visa,mriddler55@nsu.edu
551000000001569,773,4,2032,Visa,wbrierly85@nsu.edu
551000000001570,844,8,2026,Visa,vearwickerw@nsu.edu
551000000001571,236,1,2027,Visa,wmeads9s@nsu.edu
551000000001572,828,1,2030,Visa,llewsam4x@nsu.edu
551000000001573,43,6,2027,Visa,ctowllf@nsu.edu
551000000001574,601,2,2025,Visa,hleroy7s@nsu.edu
551000000001575,919,5,2025,Visa,bquarlesaj@nsu.edu
551000000001576,271,12,2028,Visa,strenamanhu@nsu.edu
551000000001577,359,8,2032,Visa,igaskinpn@nsu.edu
551000000001578,826,10,2027,Visa,dcrookd3@nsu.edu
551000000001579,32,11,2028,Visa,orussamh3@nsu.edu
551000000001580,538,10,2023,Visa,kpoleyl9@nsu.edu
551000000001581,711,7,2023,Visa,jscanterburynr@nsu.edu
551000000001582,410,3,2026,Visa,bhyndley4s@nsu.edu
551000000001583,37,8,2030,Visa,lpitkinl@nsu.edu
551000000001584,844,9,2027,Visa,vfuenteslr@nsu.edu
551000000001585,243,7,2029,Visa,tberesfordp4@nsu.edu
551000000001586,441,8,2028,Visa,flumsdaine65@nsu.edu
551000000001587,845,11,2025,Visa,episcopo66@nsu.edu
551000000001588,268,4,2032,Visa,hsteanyngrg@nsu.edu
551000000001589,77,11,2026,Visa,bposchel30@nsu.edu
551000000001590,644,6,2027,Visa,amccolgan7f@nsu.edu
551000000001591,323,12,2031,Visa,rkorneichikbg@nsu.edu
551000000001592,697,7,2032,Visa,llerenc@nsu.edu
551000000001593,163,10,2032,Visa,csmalridgek0@nsu.edu
551000000001594,328,3,2025,Visa,bstearn47@nsu.edu
551000000001595,938,10,2032,Visa,hbickell13@nsu.edu
551000000001596,57,6,2032,Visa,tmorrottq9@nsu.edu
551000000001597,699,6,2026,Visa,eredpathdk@nsu.edu
551000000001598,208,6,2032,Visa,hspoerlej@nsu.edu
551000000001599,5,10,2032,Visa,ptebbuttf9@nsu.edu
551000000001600,451,12,2031,Visa,ftrasslerr3@nsu.edu
551000000001601,805,1,2032,Visa,uredmore4l@nsu.edu
551000000001602,566,12,2026,Visa,vscamel4u@nsu.edu
551000000001603,482,3,2028,Visa,mwalrond6y@nsu.edu
551000000001604,702,3,2025,Visa,dbrinkworth7i@nsu.edu
551000000001605,979,8,2027,Visa,cgabeyeb@nsu.edu
551000000001606,104,9,2025,Visa,eolyfatef@nsu.edu
551000000001607,243,12,2027,Visa,ajosskovizi@nsu.edu
551000000001608,895,2,2025,Visa,bgodfreyo@nsu.edu
551000000001609,279,3,2031,Visa,gsteffens80@nsu.edu
551000000001610,930,9,2026,Visa,cdeinhardtay@nsu.edu
551000000001611,582,4,2030,Visa,aswendellbr@nsu.edu
551000000001612,719,1,2031,Visa,mgaywood1i@nsu.edu
551000000001613,15,6,2032,Visa,hshippu@nsu.edu
551000000001614,629,6,2024,Visa,kkilgallen33@nsu.edu
551000000001615,379,2,2026,Visa,mcock67@nsu.edu
551000000001616,710,9,2027,Visa,acokev@nsu.edu
551000000001617,134,4,2030,Visa,sohairecu@nsu.edu
551000000001618,180,5,2023,Visa,tendricinp@nsu.edu
551000000001619,232,10,2030,Visa,wschwandermann3u@nsu.edu
551000000001620,83,4,2029,Visa,jgrastye8d@nsu.edu
551000000001621,698,1,2032,Visa,traschb1@nsu.edu
551000000001622,892,1,2024,Visa,splewsj8@nsu.edu
551000000001623,731,9,2027,Visa,mwitton2i@nsu.edu
551000000001624,498,7,2025,Visa,dborlesdz@nsu.edu
551000000001625,163,10,2032,Visa,carkwrightoh@nsu.edu
551000000001626,750,7,2030,Visa,dpybworthqp@nsu.edu
551000000001627,498,7,2031,Visa,rlemmen5e@nsu.edu
551000000001628,214,2,2030,Visa,sboostmd@nsu.edu
551000000001629,245,11,2028,Visa,rwoodfordnd@nsu.edu
551000000001630,39,7,2023,Visa,rheinecke44@nsu.edu
551000000001631,469,3,2025,Visa,btomashov6n@nsu.edu
551000000001632,125,4,2032,Visa,pcamollie4@nsu.edu
551000000001633,242,2,2031,Visa,mkinchleyet@nsu.edu
551000000001634,389,1,2025,Visa,ebarthelet7u@nsu.edu
551000000001635,471,7,2028,Visa,gconstantine90@nsu.edu
551000000001636,447,8,2024,Visa,lstuddeard7r@nsu.edu
551000000001637,387,1,2030,Visa,ckenion7y@nsu.edu
551000000001638,17,1,2023,Visa,rblaaschp1@nsu.edu
551000000001639,810,9,2031,Visa,lchismon4f@nsu.edu
551000000001640,932,1,2027,Visa,kthunderchief7m@nsu.edu
551000000001641,102,8,2025,Visa,mpargentpn@nsu.edu
551000000001642,234,1,2028,Visa,ageillg@nsu.edu
551000000001643,796,7,2032,Visa,sshewry3e@nsu.edu
551000000001644,800,10,2028,Visa,olenox5j@nsu.edu
551000000001645,379,5,2026,Visa,ivittetob@nsu.edu
551000000001646,709,7,2026,Visa,qkalvin2e@nsu.edu
551000000001647,860,11,2025,Visa,phullahfr@nsu.edu
551000000001648,663,8,2027,Visa,lgillfillang3@nsu.edu
551000000001649,532,1,2027,Visa,alettsongh@nsu.edu
551000000001650,439,1,2023,Visa,cbaggalleymo@nsu.edu
551000000001651,402,4,2027,Visa,pvitet6o@nsu.edu
551000000001652,56,9,2027,Visa,ihanfrey8j@nsu.edu
551000000001653,45,2,2027,Visa,rervinql@nsu.edu
551000000001654,100,12,2024,Visa,bossenna8t@nsu.edu
551000000001655,536,7,2030,Visa,tplutherot@nsu.edu
551000000001656,342,6,2026,Visa,pboundey37@nsu.edu
551000000001657,894,7,2028,Visa,jproppersbt@nsu.edu
551000000001658,981,8,2024,Visa,bstaubyndf@nsu.edu
551000000001659,806,9,2030,Visa,oyarkeriz@nsu.edu
551000000001660,891,5,2027,Visa,hglasscockj6@nsu.edu
551000000001661,744,9,2023,Visa,jmcdill6l@nsu.edu
551000000001662,313,2,2032,Visa,lfosh8i@nsu.edu
551000000001663,398,6,2028,Visa,eganforthe99@nsu.edu
551000000001664,589,12,2029,Visa,cmoratem@nsu.edu
551000000001665,973,6,2023,Visa,aalbongy@nsu.edu
551000000001666,313,8,2029,Visa,ajiggenj5@nsu.edu
551000000001667,181,5,2030,Visa,rroeoc@nsu.edu
551000000001668,708,6,2032,Visa,tdomingues1a@nsu.edu
551000000001669,299,6,2030,Visa,mnewmanhy@nsu.edu
551000000001670,779,9,2027,Visa,vlardnarkr@nsu.edu
551000000001671,220,4,2024,Visa,cinesonpw@nsu.edu
551000000001672,29,3,2031,Visa,tgiraudouxgv@nsu.edu
551000000001673,192,11,2025,Visa,csarjeantph@nsu.edu
551000000001674,77,6,2025,Visa,agoly4g@nsu.edu
551000000001675,182,8,2024,Visa,jspraggon8f@nsu.edu
551000000001676,419,7,2026,Visa,kstretepe@nsu.edu
551000000001677,100,7,2023,Visa,asandhill7h@nsu.edu
551000000001678,571,4,2023,Visa,emallinder9k@nsu.edu
551000000001679,543,11,2032,Visa,lknockcj@nsu.edu
551000000001680,145,9,2031,Visa,osprowles26@nsu.edu
551000000001681,428,11,2031,Visa,eheake32@nsu.edu
551000000001682,863,8,2029,Visa,rkorneev47@nsu.edu
551000000001683,299,5,2023,Visa,gwayeei@nsu.edu
551000000001684,191,6,2023,Visa,jbullardh6@nsu.edu
551000000001685,983,2,2023,Visa,bjerratschpd@nsu.edu
551000000001686,541,12,2025,Visa,ccaldeiropf@nsu.edu
551000000001687,416,8,2031,Visa,tlamport85@nsu.edu
551000000001688,593,2,2024,Visa,cfrenzelpp@nsu.edu
551000000001689,906,3,2032,Visa,rcorzor6k@nsu.edu
551000000001690,797,4,2032,Visa,farchellbh@nsu.edu
551000000001691,0,3,2027,Visa,tsolman25@nsu.edu
551000000001692,103,10,2028,Visa,epeirpoint9z@nsu.edu
551000000001693,281,8,2023,Visa,kghionebi@nsu.edu
551000000001694,761,11,2025,Visa,kleucharsgw@nsu.edu
551000000001695,295,4,2032,Visa,pbickleynb@nsu.edu
551000000001696,859,8,2030,Visa,agislebert84@nsu.edu
551000000001697,405,7,2027,Visa,adenisovoaz@nsu.edu
551000000001698,273,7,2031,Visa,kfullilove86@nsu.edu
551000000001699,41,7,2029,Visa,bitshakeq@nsu.edu
551000000001700,807,2,2023,Visa,jducketr2@nsu.edu
551000000001701,287,12,2025,Visa,sbeauvais3p@nsu.edu
551000000001702,643,7,2030,Visa,bbywaters2y@nsu.edu
551000000001703,258,12,2024,Visa,heastcott3o@nsu.edu
551000000001704,476,1,2027,Visa,gmackall4z@nsu.edu
551000000001705,744,4,2028,Visa,rdellenbroker6c@nsu.edu
551000000001706,446,5,2025,Visa,tmintoffpx@nsu.edu
551000000001707,722,12,2024,Visa,pkirklandrq@nsu.edu
551000000001708,951,8,2023,Visa,gabdee9z@nsu.edu
551000000001709,416,1,2024,Visa,adurandb1@nsu.edu
551000000001710,599,8,2025,Visa,egaynsfordbe@nsu.edu
551000000001711,900,10,2026,Visa,kdreakinmb@nsu.edu
551000000001712,241,1,2029,Visa,klongfortho6@nsu.edu
551000000001713,735,11,2031,Visa,ddimeo53@nsu.edu
551000000001714,202,6,2026,Visa,wfranzenct@nsu.edu
551000000001715,65,10,2032,Visa,phumburtonaa@nsu.edu
551000000001716,81,7,2028,Visa,hgoolden4t@nsu.edu
551000000001717,137,7,2027,Visa,jberntjd@nsu.edu
551000000001718,953,12,2032,Visa,ilamminll@nsu.edu
551000000001719,513,4,2032,Visa,kurwenmk@nsu.edu
551000000001720,745,10,2024,Visa,fpaolacci4j@nsu.edu
551000000001721,140,9,2029,Visa,gtoynbeequ@nsu.edu
551000000001722,15,12,2027,Visa,hgoadbie24@nsu.edu
551000000001723,57,2,2028,Visa,zdikles9p@nsu.edu
551000000001724,660,7,2030,Visa,ybeneytoac@nsu.edu
551000000001725,409,8,2027,Visa,myork4u@nsu.edu
551000000001726,773,1,2029,Visa,aalbers7g@nsu.edu
551000000001727,324,1,2029,Visa,mmacalasterdr@nsu.edu
551000000001728,309,2,2030,Visa,bparkenl7@nsu.edu
551000000001729,282,2,2026,Visa,dsibbons49@nsu.edu
551000000001730,672,10,2029,Visa,gbaldenfn@nsu.edu
551000000001731,340,5,2029,Visa,wcockroft4j@nsu.edu
551000000001732,360,5,2029,Visa,lsilk9g@nsu.edu
551000000001733,172,10,2030,Visa,bbentallb2@nsu.edu
551000000001734,404,12,2028,Visa,csichardteo@nsu.edu
551000000001735,130,5,2028,Visa,rroydsft@nsu.edu
551000000001736,292,3,2026,Visa,echoupin5t@nsu.edu
551000000001737,520,4,2024,Visa,ggleadhellbq@nsu.edu
551000000001738,47,5,2024,Visa,ghebdoncy@nsu.edu
551000000001739,2,1,2023,Visa,ksleathpf@nsu.edu
551000000001740,699,1,2027,Visa,bbogaert4e@nsu.edu
551000000001741,901,10,2032,Visa,agirodond@nsu.edu
551000000001742,986,12,2024,Visa,jscarfeou@nsu.edu
551000000001743,284,5,2026,Visa,jblenkharn9w@nsu.edu
551000000001744,627,10,2031,Visa,cfriselgj@nsu.edu
551000000001745,768,10,2026,Visa,gsemplel0@nsu.edu
551000000001746,267,6,2027,Visa,cdoryba@nsu.edu
551000000001747,583,12,2030,Visa,qpeggbq@nsu.edu
551000000001748,284,8,2024,Visa,irozzell5z@nsu.edu
551000000001749,608,12,2032,Visa,kruperted@nsu.edu
551000000001750,965,2,2032,Visa,ktreacherj4@nsu.edu
551000000001751,773,7,2023,Visa,lcardenaskp@nsu.edu
551000000001752,623,9,2029,Visa,kprantll6@nsu.edu
551000000001753,156,2,2031,Visa,kflecknoe2n@nsu.edu
551000000001754,790,2,2032,Visa,zwhithorn6f@nsu.edu
551000000001755,891,1,2027,Visa,adicarloe8@nsu.edu
551000000001756,267,6,2031,Visa,wgerriejf@nsu.edu
551000000001757,156,1,2031,Visa,balenove1@nsu.edu
551000000001758,716,4,2023,Visa,ewithringtonio@nsu.edu
551000000001759,415,12,2027,Visa,zsetchellkh@nsu.edu
551000000001760,523,9,2023,Visa,jcawderymm@nsu.edu
551000000001761,159,2,2026,Visa,emcteaguedk@nsu.edu
551000000001762,782,2,2031,Visa,lkeoghl1@nsu.edu
551000000001763,772,9,2024,Visa,bleadstonaw@nsu.edu
551000000001764,37,4,2029,Visa,dmclachlanbi@nsu.edu
551000000001765,383,5,2026,Visa,lkennac5@nsu.edu
551000000001766,403,4,2029,Visa,groust19@nsu.edu
551000000001767,873,8,2026,Visa,ebernardes31@nsu.edu
551000000001768,561,6,2032,Visa,meddington5e@nsu.edu
551000000001769,614,6,2023,Visa,dbraffington7n@nsu.edu
551000000001770,996,7,2026,Visa,jbaggfp@nsu.edu
551000000001771,633,4,2026,Visa,cregardsoefz@nsu.edu
551000000001772,698,7,2028,Visa,jmoormanm8@nsu.edu
551000000001773,225,10,2032,Visa,shestroprg@nsu.edu
551000000001774,770,1,2032,Visa,lbeton3c@nsu.edu
551000000001775,267,2,2025,Visa,jgorrissen7u@nsu.edu
551000000001776,657,4,2032,Visa,tdairtonp8@nsu.edu
551000000001777,994,9,2031,Visa,wleadbitter5x@nsu.edu
551000000001778,191,7,2032,Visa,scamilio8z@nsu.edu
551000000001779,360,7,2031,Visa,wsamuelbs@nsu.edu
551000000001780,621,3,2025,Visa,pthorouggoodfj@nsu.edu
551000000001781,581,8,2023,Visa,amealinghk@nsu.edu
551000000001782,968,4,2024,Visa,fgiacomuzzojs@nsu.edu
551000000001783,86,2,2024,Visa,asamplend@nsu.edu
